Keyword,Competition,Global Monthly Searches,Google Search Network,Local Monthly Searches,Approximate CPC ($),Ad Share,Search Share,Extracted From Webpage,Jun-11,May-11,Apr-11,Mar-11,Feb-11,Jan-11,Dec-10,Nov-10,Oct-10,Sep-10,Aug-10,Jul-10
2010 tax calculator,0.28,165000,-,90500,1.44,-,-,-,8100,8100,49500,60500,135000,368000,201000,110000,74000,60500,40500,40500
w-9 form 2010 pdf,0.12,27100,-,27100,0.1,-,-,-,1600,1000,1000,1300,18100,74000,49500,49500,40500,27100,27100,9900
dd214,0.51,74000,-,74000,0.65,-,-,-,74000,74000,74000,90500,74000,90500,60500,74000,60500,60500,60500,60500
rmv ma,0.02,165000,-,165000,0.18,-,-,-,165000,165000,165000,165000,135000,135000,135000,165000,201000,246000,246000,201000
child tax credit,0.05,368000,-,90500,1.43,-,-,-,33100,33100,110000,135000,201000,246000,110000,74000,60500,49500,49500,40500
rental application,0.6,165000,-,135000,0.74,-,-,-,135000,135000,110000,135000,110000,135000,90500,110000,110000,110000,135000,135000
living trust,0.64,110000,-,90500,3.94,-,-,-,90500,90500,90500,110000,110000,110000,90500,90500,90500,90500,90500,90500
internal revenue service forms,0.18,18100,-,14800,0.52,-,-,-,9900,8100,40500,27100,27100,27100,9900,6600,9900,8100,8100,9900
nyc parking,0.33,246000,-,246000,1.12,-,-,-,301000,246000,246000,246000,246000,301000,301000,246000,246000,246000,201000,201000
hydroelectric power,0.24,368000,-,135000,2.14,-,-,-,90500,201000,201000,246000,201000,165000,135000,165000,135000,90500,49500,49500
renewable resources,0.22,301000,-,135000,4.36,-,-,-,90500,201000,165000,201000,165000,165000,135000,165000,165000,135000,49500,40500
taxes online,0.35,368000,-,201000,5.39,-,-,-,90500,74000,450000,301000,450000,368000,110000,74000,74000,74000,60500,74000
drunk driving statistics,0.33,60500,-,49500,1.85,-,-,-,27100,49500,60500,60500,49500,40500,49500,74000,49500,33100,14800,18100
form 1040 instructions,0.06,49500,-,49500,0.45,-,-,-,14800,14800,135000,110000,135000,90500,27100,14800,22200,14800,12100,14800
surety bond,0.78,74000,-,60500,8.66,-,-,-,60500,60500,60500,74000,74000,74000,60500,60500,60500,60500,60500,60500
irs tax tables,0.16,74000,-,60500,0.32,-,-,-,27100,27100,135000,110000,135000,165000,60500,33100,33100,27100,22200,22200
2010 military pay chart,0.12,74000,-,60500,0.17,-,-,-,3600,3600,5400,6600,9900,40500,90500,90500,110000,110000,135000,135000
labor laws,0.34,673000,-,368000,2.68,-,-,-,368000,368000,368000,450000,450000,450000,368000,368000,368000,368000,301000,301000
legal forms,0.55,301000,-,201000,1.26,-,-,-,201000,201000,201000,246000,246000,246000,201000,201000,201000,201000,201000,201000
gadsden flag,0.66,22200,-,18100,1.51,-,-,-,14800,14800,18100,14800,14800,14800,14800,18100,18100,33100,22200,27100
washington dmv,0.03,90500,-,74000,0.18,-,-,-,90500,74000,74000,90500,74000,74000,74000,74000,74000,74000,90500,90500
david vitter,0.01,22200,-,22200,1.08,-,-,-,90500,8100,6600,8100,8100,6600,8100,27100,33100,14800,14800,22200
ronald reagan library,0.12,18100,-,18100,0.35,-,-,-,14800,18100,14800,22200,40500,18100,14800,14800,12100,12100,12100,14800
wv dmv,0.04,33100,-,33100,0.1,-,-,-,40500,33100,33100,40500,33100,27100,22200,27100,33100,33100,33100,33100
child labor laws,0.16,60500,-,49500,1.41,-,-,-,40500,60500,60500,74000,74000,60500,49500,60500,60500,49500,33100,33100
the constitution of the united states of america,0.07,33100,-,27100,1,-,-,-,12100,14800,14800,22200,27100,49500,27100,40500,40500,49500,22200,18100
pawlenty,0.11,90500,-,74000,0.95,-,-,-,201000,301000,110000,110000,49500,90500,22200,33100,22200,22200,33100,18100
ssi.gov,0.7,9900,-,9900,2.13,-,-,-,18100,14800,14800,18100,12100,12100,6600,4400,3600,2900,3600,3600
social security disability application,0.8,33100,-,33100,3.37,-,-,-,40500,33100,33100,40500,33100,40500,27100,27100,27100,27100,27100,27100
federal tax return,0.2,246000,-,246000,1.89,-,-,-,90500,135000,673000,550000,673000,368000,74000,60500,74000,60500,60500,74000
irs address,0.17,90500,-,90500,0.5,-,-,-,-,74000,246000,135000,110000,90500,49500,49500,60500,49500,49500,60500
solar energy facts,0.74,22200,-,14800,2.62,-,-,-,8100,22200,22200,22200,18100,18100,14800,22200,14800,9900,3600,4400
traffic nyc,0.25,110000,-,110000,1.07,-,-,-,110000,90500,74000,110000,90500,110000,135000,110000,110000,110000,90500,90500
vietnam veterans of america,0.22,60500,-,27100,0.56,-,-,-,33100,33100,40500,40500,27100,27100,27100,27100,22200,22200,18100,22200
replace social security card,0.4,49500,-,40500,0.9,-,-,-,60500,49500,40500,49500,49500,49500,40500,40500,40500,40500,33100,33100
legal advice,0.56,823000,-,450000,2.47,-,-,-,450000,368000,368000,550000,450000,550000,368000,450000,450000,450000,450000,368000
green card renewal,0.4,40500,-,27100,2.88,-,-,-,33100,33100,27100,33100,33100,40500,22200,27100,27100,27100,22200,22200
apostille,0.5,246000,-,60500,2.13,-,-,-,-,74000,60500,74000,60500,60500,49500,49500,49500,49500,60500,49500
personal injury lawyer,0.88,673000,-,550000,44.84,-,-,-,450000,301000,301000,550000,673000,673000,550000,823000,550000,550000,550000,450000
dd 214,0.51,74000,-,74000,0.59,-,-,-,74000,74000,74000,90500,74000,90500,60500,74000,74000,74000,60500,60500
texas vehicle registration,0.06,60500,-,49500,0.17,-,-,-,60500,60500,60500,60500,60500,60500,49500,49500,49500,49500,49500,49500
maricopa county jail,0.21,22200,-,22200,0.29,-,-,-,22200,22200,22200,22200,18100,22200,22200,18100,18100,18100,18100,22200
limited liability company,0.42,246000,-,201000,8.9,-,-,-,165000,165000,201000,301000,246000,246000,165000,165000,165000,165000,165000,165000
tax deadline 2011,0.03,49500,-,40500,6.39,-,-,-,3600,4400,368000,49500,18100,14800,2400,1300,720,390,390,260
prefecture,0.01,2240000,-,60500,0.77,-,-,-,33100,40500,60500,368000,33100,33100,27100,27100,27100,27100,22200,22200
mesquite nevada,0.52,90500,-,90500,1.47,-,-,-,60500,74000,74000,90500,110000,135000,74000,90500,135000,60500,60500,60500
tax act online,0.22,49500,-,49500,0.74,-,-,-,6600,8100,90500,90500,165000,135000,12100,6600,9900,5400,6600,6600
bankruptcy laws,0.75,135000,-,110000,7.23,-,-,-,90500,90500,90500,135000,135000,135000,110000,110000,110000,110000,110000,90500
marine ranks,0.12,110000,-,90500,2.08,-,-,-,90500,90500,90500,90500,74000,90500,90500,90500,90500,74000,74000,74000
united states marine corps,0.36,90500,-,74000,1.14,-,-,-,60500,74000,60500,90500,74000,74000,60500,110000,60500,60500,49500,49500
federal inmate search,0.19,74000,-,74000,0.2,-,-,-,90500,74000,74000,90500,74000,90500,74000,74000,60500,60500,60500,60500
federal income tax rates,0.11,60500,-,60500,0.52,-,-,-,40500,40500,60500,74000,74000,110000,74000,49500,49500,40500,40500,40500
energy tax credit,0.23,135000,-,135000,3.56,-,-,-,49500,49500,110000,165000,165000,165000,246000,165000,165000,110000,90500,90500
payroll tax calculator,0.36,40500,-,33100,2.39,-,-,-,33100,27100,27100,33100,33100,49500,40500,40500,22200,22200,27100,27100
federal taxes,0.19,450000,-,368000,2.97,-,-,-,201000,246000,823000,673000,673000,673000,301000,246000,246000,201000,165000,165000
kasich,0.06,90500,-,90500,1.46,-,-,-,49500,49500,74000,201000,135000,110000,60500,165000,110000,49500,22200,18100
bankruptcy chapter 7,0.74,135000,-,135000,8.74,-,-,-,110000,110000,110000,135000,135000,165000,135000,135000,165000,135000,135000,135000
process server,0.35,368000,-,201000,4.05,-,-,-,165000,165000,165000,246000,301000,201000,165000,165000,165000,165000,165000,165000
child health plus,0.14,22200,-,22200,2.06,-,-,-,22200,22200,22200,27100,22200,27100,22200,27100,22200,22200,22200,18100
medi-cal eligibility,0.26,33100,-,27100,1.86,-,-,-,33100,27100,27100,33100,33100,33100,27100,27100,27100,27100,27100,27100
estimate tax return,0.36,90500,-,74000,1.58,-,-,-,9900,9900,33100,49500,135000,450000,110000,49500,33100,18100,12100,8100
child tax credit 2010,0.03,27100,-,22200,1.77,-,-,-,2400,2900,22200,22200,40500,74000,27100,14800,12100,8100,8100,5400
rental agreement forms,0.78,110000,-,74000,0.75,-,-,-,74000,74000,60500,90500,74000,90500,60500,74000,74000,74000,110000,90500
navy seal workout,0.12,27100,-,18100,1.23,-,-,-,18100,49500,14800,18100,14800,18100,14800,14800,14800,18100,18100,14800
2010 census data,0.07,60500,-,60500,0.39,-,-,-,49500,60500,74000,135000,90500,74000,90500,33100,33100,33100,18100,14800
neighborhood watch,0.29,60500,-,40500,1.43,-,-,-,40500,40500,40500,49500,40500,40500,33100,49500,40500,40500,40500,49500
idaho dmv,0.02,22200,-,22200,0.16,-,-,-,22200,22200,22200,22200,22200,27100,18100,18100,22200,22200,22200,22200
amigo energy,0.44,12100,-,9900,3.42,-,-,-,18100,14800,12100,12100,9900,9900,8100,8100,6600,8100,8100,8100
uscis processing times,0.17,18100,-,14800,1.27,-,-,-,14800,14800,14800,14800,12100,14800,12100,12100,14800,14800,14800,14800
s corp,0.13,673000,-,450000,4.12,-,-,-,368000,368000,450000,673000,550000,550000,450000,368000,368000,368000,368000,301000
irs extension,0.1,60500,-,49500,2.03,-,-,-,12100,12100,450000,49500,14800,12100,6600,6600,22200,18100,22200,18100
discrimination in the workplace,0.36,90500,-,60500,2.89,-,-,-,40500,60500,74000,74000,60500,60500,49500,74000,60500,49500,33100,40500
2011 w-4 form,0.07,60500,-,60500,0.14,-,-,-,60500,49500,60500,74000,74000,201000,135000,18100,3600,1000,390,170
filing for unemployment,0.27,90500,-,90500,0.39,-,-,-,90500,90500,90500,90500,90500,135000,90500,90500,90500,90500,90500,90500
tax calculator 2011,0.25,165000,-,49500,1.31,-,-,-,49500,40500,60500,60500,74000,201000,60500,22200,14800,8100,5400,3600
payroll taxes,0.25,90500,-,74000,4.46,-,-,-,74000,60500,90500,90500,90500,135000,90500,74000,60500,60500,60500,60500
emt salary,0.2,27100,-,22200,2.24,-,-,-,22200,27100,22200,27100,22200,33100,22200,22200,22200,27100,27100,22200
bill haslam,0.04,18100,-,14800,0.99,-,-,-,8100,9900,8100,9900,8100,27100,12100,27100,22200,9900,22200,27100
warrant search,0.3,201000,-,201000,0.36,-,-,-,201000,201000,165000,246000,201000,201000,165000,165000,165000,165000,165000,165000
2010 tax estimator,0.32,33100,-,33100,1.32,-,-,-,-,1600,9900,14800,49500,165000,74000,33100,27100,18100,12100,8100
dmv georgia,0.04,135000,-,135000,0.19,-,-,-,135000,135000,135000,165000,135000,135000,110000,110000,135000,135000,135000,135000
trademarks,0.36,201000,-,74000,3.77,-,-,-,74000,74000,90500,90500,90500,90500,74000,74000,74000,74000,74000,74000
divorce in california,0.66,110000,-,110000,4.79,-,-,-,90500,90500,90500,110000,110000,135000,90500,110000,110000,90500,90500,90500
i-751,0.1,40500,-,40500,0.54,-,-,-,49500,49500,40500,49500,40500,49500,33100,33100,33100,27100,27100,27100
hipaa law,0.42,40500,-,33100,4.09,-,-,-,33100,40500,49500,60500,49500,40500,27100,27100,33100,27100,27100,27100
california labor laws,0.32,49500,-,49500,3.58,-,-,-,49500,49500,49500,60500,60500,60500,49500,49500,49500,49500,49500,49500
neem,0.44,1000000,-,110000,0.76,-,-,-,135000,135000,135000,110000,110000,110000,90500,90500,110000,110000,110000,110000
divorce lawyers,0.89,673000,-,550000,11.18,-,-,-,450000,368000,368000,673000,823000,823000,673000,673000,673000,550000,450000,450000
federal prison inmate search,0.27,27100,-,27100,0.16,-,-,-,33100,27100,27100,33100,27100,27100,22200,22200,18100,18100,18100,22200
the amendments,0.05,1220000,-,1000000,0.93,-,-,-,550000,823000,823000,1220000,1220000,1220000,823000,1220000,1500000,1000000,450000,368000
wrongful termination,0.56,90500,-,60500,4.87,-,-,-,60500,60500,60500,74000,74000,74000,60500,60500,60500,60500,60500,60500
roadside assistance,0.53,165000,-,110000,3.28,-,-,-,110000,110000,110000,110000,110000,135000,135000,110000,110000,90500,90500,110000
bankruptcy lawyers,0.89,450000,-,368000,15.33,-,-,-,301000,301000,301000,450000,450000,450000,368000,450000,450000,368000,368000,301000
immigration lawyer,0.62,368000,-,246000,5.95,-,-,-,246000,201000,201000,368000,368000,301000,201000,246000,246000,246000,201000,246000
earned income credit 2010,0.04,49500,-,49500,0.43,-,-,-,5400,6600,40500,49500,110000,201000,60500,27100,14800,9900,8100,4400
unemployment compensation,0.13,550000,-,450000,1.26,-,-,-,450000,450000,450000,450000,450000,673000,550000,450000,450000,450000,450000,550000
w9 form 2010 pdf,0.12,27100,-,27100,0.1,-,-,-,1600,1000,1000,1300,18100,74000,49500,49500,40500,27100,27100,9900
allstate motor club,0.15,18100,-,18100,0.55,-,-,-,22200,18100,14800,18100,18100,18100,14800,14800,14800,14800,18100,18100
federal minimum wage,0.12,49500,-,40500,0.25,-,-,-,40500,49500,49500,49500,40500,49500,33100,40500,49500,40500,40500,49500
traffic signs,0.51,450000,-,201000,2.19,-,-,-,201000,201000,165000,246000,246000,246000,201000,201000,201000,201000,201000,201000
innocence project,0.13,40500,-,33100,0.36,-,-,-,27100,33100,33100,40500,33100,40500,27100,33100,33100,27100,18100,18100
hipaa privacy rule,0.22,18100,-,18100,6.6,-,-,-,22200,22200,18100,22200,22200,22200,14800,12100,12100,12100,18100,14800
kendrick meek,0.01,18100,-,18100,1.48,-,-,-,1300,1600,1300,1600,2900,5400,6600,33100,74000,22200,49500,14800
lost social security card,0.38,40500,-,40500,0.99,-,-,-,49500,40500,40500,40500,49500,49500,33100,40500,40500,40500,40500,33100
warrants,0.29,1000000,-,673000,0.38,-,-,-,673000,673000,673000,823000,673000,823000,550000,550000,550000,550000,550000,550000
reagan library,0.08,40500,-,40500,0.42,-,-,-,33100,33100,33100,49500,90500,40500,33100,33100,27100,27100,27100,33100
army rotc,0.17,90500,-,90500,1.72,-,-,-,60500,74000,90500,90500,90500,90500,74000,90500,90500,90500,74000,60500
bankruptcy attorney,0.88,450000,-,450000,16.78,-,-,-,368000,301000,301000,550000,550000,550000,368000,450000,450000,368000,368000,368000
tax cut,0.11,301000,-,246000,2.89,-,-,-,90500,74000,246000,246000,301000,368000,823000,301000,201000,246000,165000,135000
smart grid,0.23,301000,-,90500,10.08,-,-,-,90500,74000,90500,90500,90500,90500,74000,90500,90500,90500,74000,74000
medical malpractice,0.68,301000,-,201000,20.24,-,-,-,165000,165000,165000,246000,246000,246000,201000,246000,246000,246000,201000,246000
haccp,0.39,673000,-,49500,2.45,-,-,-,49500,49500,49500,60500,60500,49500,49500,49500,49500,49500,40500,40500
tax extension,0.09,201000,-,201000,2.28,-,-,-,49500,49500,1220000,201000,74000,90500,110000,49500,90500,90500,90500,110000
parrot ar drone,0.52,74000,-,18100,0.73,-,-,-,18100,12100,14800,18100,14800,22200,40500,22200,14800,18100,6600,4400
eviction notice,0.52,135000,-,110000,0.67,-,-,-,110000,110000,110000,110000,90500,135000,90500,90500,110000,110000,110000,110000
tax.ohio.gov,0.16,9900,-,9900,1.36,-,-,-,4400,5400,27100,18100,22200,18100,4400,3600,4400,5400,2900,5400
tax forms 2010,0.2,246000,-,201000,1.2,-,-,-,40500,49500,673000,450000,550000,450000,90500,40500,33100,27100,18100,22200
krauthammer,0.07,90500,-,90500,0.14,-,-,-,60500,74000,90500,90500,74000,110000,90500,90500,74000,90500,110000,74000
immigration and naturalization,0.39,110000,-,49500,1.14,-,-,-,40500,49500,49500,60500,60500,60500,49500,49500,49500,49500,49500,49500
naturalization,0.29,823000,-,368000,1.08,-,-,-,368000,368000,368000,550000,450000,550000,301000,368000,368000,368000,368000,368000
texting while driving statistics,0.22,18100,-,18100,0.76,-,-,-,8100,18100,27100,27100,22200,18100,18100,33100,27100,14800,6600,8100
dream act 2010 status,0.24,9900,-,9900,1.04,-,-,-,140,170,110,170,1000,3600,74000,14800,5400,22200,1900,2400
symptoms of food poisoning,0.09,74000,-,49500,0.3,-,-,-,60500,60500,60500,74000,60500,49500,40500,33100,27100,27100,27100,33100
voter registration,0.14,368000,-,246000,0.71,-,-,-,110000,110000,110000,110000,110000,135000,90500,550000,823000,368000,201000,165000
confidentiality agreement,0.35,90500,-,49500,0.84,-,-,-,49500,49500,49500,60500,60500,60500,40500,49500,49500,49500,49500,49500
dmv texas,0.14,135000,-,135000,0.23,-,-,-,165000,135000,135000,165000,135000,135000,110000,110000,135000,135000,135000,135000
earthquake in haiti,0.23,368000,-,201000,1.32,-,-,-,74000,165000,201000,550000,201000,301000,165000,201000,165000,165000,74000,74000
name change,0.17,2740000,-,1220000,1.67,-,-,-,1500000,1220000,1220000,1500000,1220000,1500000,1220000,1220000,1220000,1220000,1220000,1000000
obama s approval rating,0.1,14800,-,12100,0.76,-,-,-,6600,22200,12100,9900,6600,12100,8100,12100,18100,18100,14800,12100
federal tax id number,0.49,33100,-,33100,1.84,-,-,-,27100,27100,33100,40500,40500,49500,27100,27100,27100,27100,27100,27100
texas inmate search,0.15,74000,-,74000,0.24,-,-,-,74000,60500,60500,74000,60500,74000,74000,60500,60500,74000,60500,60500
employment law,0.38,1220000,-,673000,4.04,-,-,-,550000,550000,550000,823000,823000,823000,550000,673000,673000,673000,550000,550000
tax estimator 2010,0.3,33100,-,33100,1.29,-,-,-,1300,1600,9900,14800,49500,165000,74000,33100,27100,18100,12100,8100
tax refund estimator,0.32,40500,-,33100,1.37,-,-,-,2900,2900,8100,18100,74000,201000,60500,22200,12100,8100,5400,2900
i-130 form,0.24,22200,-,18100,1.08,-,-,-,22200,22200,22200,27100,22200,22200,18100,18100,14800,18100,18100,14800
medicare fraud,0.27,60500,-,49500,4.18,-,-,-,33100,40500,40500,49500,90500,40500,33100,60500,110000,40500,40500,49500
mass dmv,0.02,90500,-,90500,0.16,-,-,-,90500,74000,74000,90500,74000,74000,74000,74000,110000,110000,110000,90500
statue of limitations,0.07,74000,-,60500,3.81,-,-,-,33100,49500,49500,90500,90500,90500,49500,60500,60500,60500,49500,49500
complete tax,0.31,40500,-,27100,2.03,-,-,-,12100,12100,60500,60500,90500,74000,14800,9900,9900,8100,8100,8100
w9 form 2011,0.07,33100,-,33100,0.11,-,-,-,22200,33100,49500,110000,110000,74000,2900,590,170,110,58,28
federal tax id,0.47,60500,-,60500,1.91,-,-,-,49500,60500,74000,74000,74000,90500,49500,49500,60500,49500,49500,40500
tax refund calculator 2010,0.39,27100,-,22200,1.57,-,-,-,480,590,4400,8100,33100,135000,49500,22200,14800,8100,5400,4400
land contract,0.39,110000,-,74000,0.81,-,-,-,90500,90500,90500,110000,90500,90500,60500,74000,74000,74000,74000,74000
tax tables,0.16,550000,-,368000,0.47,-,-,-,165000,165000,673000,673000,673000,823000,368000,201000,201000,201000,165000,165000
los angeles county jail,0.11,49500,-,40500,0.47,-,-,-,-,40500,40500,49500,40500,40500,40500,40500,49500,49500,40500,49500
llc operating agreement,0.61,40500,-,40500,4.85,-,-,-,33100,33100,40500,49500,40500,40500,40500,33100,33100,33100,33100,33100
revocable trust,0.44,49500,-,49500,2.56,-,-,-,49500,49500,49500,60500,49500,49500,40500,40500,49500,40500,40500,40500
personal injury,0.8,1000000,-,673000,38.57,-,-,-,673000,550000,450000,823000,823000,823000,823000,1000000,823000,673000,673000,673000
irs tax,0.25,550000,-,550000,2.74,-,-,-,301000,301000,1000000,823000,1000000,1000000,450000,368000,368000,301000,301000,246000
ga natural gas,0.61,14800,-,14800,3.95,-,-,-,14800,14800,12100,14800,14800,14800,14800,14800,18100,14800,14800,12100
bissel,0.58,450000,-,368000,1.08,-,-,-,301000,301000,301000,450000,368000,450000,368000,450000,301000,301000,246000,246000
low income apartments for rent,0.85,90500,-,74000,1.31,-,-,-,74000,60500,74000,90500,74000,110000,74000,74000,74000,74000,90500,90500
karen handel,0.03,12100,-,9900,0.58,-,-,-,590,480,480,590,720,880,720,2400,8100,8100,49500,60500
aafes jobs,0.2,18100,-,14800,0.25,-,-,-,22200,18100,18100,18100,14800,18100,14800,18100,14800,14800,12100,9900
social security retirement age,0.46,18100,-,18100,0.54,-,-,-,14800,12100,14800,18100,18100,18100,18100,22200,18100,12100,14800,14800
bill of sale car,0.32,74000,-,74000,0.37,-,-,-,90500,74000,74000,90500,74000,60500,49500,60500,60500,60500,74000,60500
federal tax brackets 2010,0.13,22200,-,22200,0.3,-,-,-,2400,2900,18100,22200,27100,49500,40500,22200,22200,18100,18100,14800
vehicle bill of sale,0.29,90500,-,74000,0.37,-,-,-,90500,90500,74000,90500,90500,74000,60500,74000,74000,90500,90500,90500
expungement,0.39,165000,-,165000,2.91,-,-,-,165000,165000,135000,201000,165000,201000,135000,135000,135000,135000,135000,135000
army special forces,0.14,74000,-,33100,1.29,-,-,-,33100,49500,33100,40500,33100,40500,33100,33100,33100,33100,33100,33100
mileage rate 2011,0.05,90500,-,90500,0.11,-,-,-,165000,135000,165000,165000,135000,165000,49500,18100,5400,2400,720,260
tax attorney,0.84,165000,-,110000,22.89,-,-,-,90500,90500,110000,165000,165000,165000,135000,135000,110000,90500,110000,90500
obama speech today,0.23,18100,-,14800,0.53,-,-,-,9900,27100,22200,14800,12100,49500,4400,18100,3600,18100,5400,3600
renters rights,0.35,90500,-,74000,0.6,-,-,-,74000,74000,74000,74000,74000,74000,60500,74000,74000,74000,90500,90500
florida license,0.26,673000,-,673000,1.31,-,-,-,823000,673000,673000,823000,673000,823000,550000,673000,673000,673000,673000,673000
irs ein,0.29,27100,-,27100,2.44,-,-,-,27100,40500,40500,33100,33100,40500,22200,22200,22200,22200,22200,18100
unemployment arizona,0.14,60500,-,60500,0.43,-,-,-,60500,49500,40500,49500,49500,74000,49500,49500,49500,49500,60500,74000
federal income tax rates 2010,0.17,14800,-,14800,0.37,-,-,-,1900,1900,12100,14800,22200,33100,27100,18100,14800,14800,12100,9900
federal tax calculator,0.27,40500,-,40500,1.53,-,-,-,22200,22200,33100,40500,60500,110000,49500,33100,33100,27100,22200,22200
army navy game 2010,0.05,9900,-,9900,0.53,-,-,-,140,170,170,390,480,1300,74000,22200,9900,6600,2900,1600
car bill of sale,0.32,74000,-,74000,0.36,-,-,-,90500,74000,74000,90500,74000,60500,49500,60500,60500,60500,74000,60500
withholding calculator,0.12,90500,-,74000,2.31,-,-,-,60500,49500,74000,90500,90500,135000,74000,60500,60500,49500,49500,49500
illinois drivers license,0.15,60500,-,49500,0.4,-,-,-,60500,49500,49500,60500,49500,60500,49500,49500,49500,49500,49500,49500
hipaa violations,0.28,22200,-,22200,2.51,-,-,-,22200,22200,22200,27100,27100,27100,18100,22200,22200,22200,18100,18100
foreign service exam,0.13,27100,-,18100,1.13,-,-,-,18100,18100,12100,18100,22200,27100,14800,14800,18100,22200,14800,14800
congresswoman giffords,0,27100,-,22200,1.98,-,-,-,8100,6600,8100,9900,18100,201000,210,390,260,320,390,390
alternative energy sources,0.45,110000,-,49500,5.41,-,-,-,27100,60500,60500,74000,49500,49500,40500,60500,49500,40500,18100,22200
mileage reimbursement,0.07,90500,-,90500,1.06,-,-,-,90500,90500,110000,110000,90500,135000,74000,74000,74000,74000,74000,74000
family law,0.58,1000000,-,550000,8.85,-,-,-,550000,450000,450000,673000,673000,673000,550000,673000,673000,550000,550000,450000
medicaid application,0.48,135000,-,135000,1.07,-,-,-,135000,135000,135000,165000,135000,165000,110000,110000,135000,110000,110000,110000
dmv locations,0.06,201000,-,201000,0.1,-,-,-,246000,201000,201000,246000,201000,201000,201000,201000,201000,201000,201000,201000
incorporate,0.53,246000,-,165000,13.71,-,-,-,135000,135000,135000,201000,201000,201000,135000,165000,165000,135000,135000,135000
crime scene investigator,0.3,135000,-,74000,5.84,-,-,-,60500,74000,74000,90500,90500,90500,74000,90500,90500,74000,60500,49500
chapter 11 bankruptcy,0.47,40500,-,33100,8.86,-,-,-,27100,27100,33100,33100,40500,40500,40500,40500,40500,40500,33100,40500
tax lien certificates,0.72,49500,-,49500,1.93,-,-,-,49500,49500,49500,60500,49500,60500,40500,40500,40500,33100,33100,49500
tax return estimator,0.32,40500,-,33100,1.42,-,-,-,2900,2900,8100,18100,74000,201000,49500,22200,12100,8100,4400,2900
automobile club of southern california,0.19,27100,-,27100,2.37,-,-,-,27100,22200,22200,27100,27100,27100,22200,22200,22200,22200,27100,27100
lease agreement template,0.72,49500,-,33100,0.99,-,-,-,33100,33100,27100,33100,27100,33100,27100,27100,27100,33100,40500,40500
tennessee dmv,0.03,49500,-,49500,0.1,-,-,-,49500,49500,40500,49500,40500,49500,33100,40500,40500,40500,49500,49500
i-765,0.13,40500,-,33100,0.46,-,-,-,40500,40500,33100,49500,33100,33100,27100,33100,33100,33100,33100,33100
scdc inmate search,0.12,9900,-,9900,0.11,-,-,-,-,6600,5400,8100,9900,12100,12100,12100,12100,12100,12100,12100
davis bacon act,0.07,22200,-,22200,1.45,-,-,-,22200,22200,22200,27100,22200,33100,18100,27100,27100,22200,22200,22200
warranty deed,0.36,49500,-,40500,0.84,-,-,-,49500,49500,49500,49500,40500,49500,40500,40500,40500,40500,40500,33100
royal wedding guest list,0.02,49500,-,14800,0.14,-,-,-,1300,12100,165000,6600,12100,2400,320,210,0,12,28,36
residential lease agreement,0.63,60500,-,49500,0.86,-,-,-,49500,49500,49500,49500,49500,49500,40500,49500,49500,49500,60500,60500
eviction,0.41,550000,-,368000,1.19,-,-,-,368000,368000,301000,368000,368000,450000,368000,368000,368000,368000,368000,368000
file taxes online,0.72,74000,-,60500,5.21,-,-,-,18100,14800,165000,110000,165000,165000,27100,18100,18100,14800,14800,14800
kansas dmv,0.04,33100,-,33100,0.1,-,-,-,40500,33100,33100,40500,27100,33100,27100,33100,33100,33100,40500,33100
national notary association,0.66,12100,-,9900,0.53,-,-,-,12100,9900,9900,12100,12100,12100,8100,9900,9900,9900,9900,9900
w2 form 2010,0.36,27100,-,27100,1.15,-,-,-,5400,6600,18100,22200,49500,135000,22200,12100,12100,12100,9900,6600
canadian immigration,0.39,550000,-,60500,2.14,-,-,-,60500,60500,49500,74000,60500,74000,60500,60500,60500,74000,74000,74000
tax tables 2010,0.12,165000,-,135000,0.32,-,-,-,27100,33100,301000,246000,301000,368000,165000,90500,74000,60500,49500,49500
polygraph,0.28,246000,-,135000,1.3,-,-,-,135000,135000,135000,165000,135000,165000,135000,135000,135000,135000,135000,110000
personal injury attorney,0.89,673000,-,550000,42.73,-,-,-,450000,301000,301000,450000,550000,673000,550000,823000,550000,550000,550000,450000
tax id,0.45,450000,-,368000,1.72,-,-,-,301000,301000,450000,550000,550000,673000,301000,301000,301000,301000,301000,246000
rental agreement template,0.72,33100,-,22200,0.84,-,-,-,33100,27100,27100,27100,22200,27100,18100,18100,22200,18100,27100,22200
navy rotc,0.2,90500,-,74000,1.71,-,-,-,60500,74000,74000,90500,74000,110000,74000,90500,90500,90500,74000,60500
tax questions,0.48,60500,-,40500,2.45,-,-,-,14800,18100,74000,74000,110000,90500,33100,27100,27100,18100,18100,18100
casey anthony trial update,0.15,14800,-,12100,0.18,-,-,-,110000,27100,1600,1300,480,590,320,390,390,210,320,480
diversity in the workplace,0.26,74000,-,40500,2.32,-,-,-,40500,40500,49500,49500,49500,40500,33100,49500,49500,49500,33100,33100
child custody,0.23,1220000,-,1220000,3.24,-,-,-,1220000,1000000,1000000,1220000,1220000,1500000,1000000,1000000,1000000,1000000,1000000,1000000
federal income tax forms,0.3,33100,-,33100,1.28,-,-,-,8100,8100,90500,74000,74000,60500,12100,8100,9900,8100,8100,6600
last will and testament,0.7,110000,-,74000,1.59,-,-,-,74000,74000,74000,90500,74000,90500,60500,60500,74000,60500,60500,60500
