Keyword,Competition,Global Monthly Searches,Google Search Network,Local Monthly Searches,Approximate CPC ($),Ad Share,Search Share,Extracted From Webpage,Jun-11,May-11,Apr-11,Mar-11,Feb-11,Jan-11,Dec-10,Nov-10,Oct-10,Sep-10,Aug-10,Jul-10
rosacea treatment,0.79,60500,-,33100,3.89,-,-,-,33100,33100,33100,40500,40500,49500,33100,33100,33100,33100,27100,27100
bmi for women,0.26,246000,-,135000,0.41,-,-,-,201000,165000,135000,165000,165000,246000,135000,135000,110000,90500,74000,110000
iron gym,0.43,90500,-,49500,0.61,-,-,-,40500,40500,40500,49500,49500,60500,49500,40500,40500,49500,49500,60500
elliptical reviews,0.75,74000,-,60500,2.77,-,-,-,40500,40500,40500,60500,74000,110000,90500,74000,49500,49500,40500,40500
work out routines,0.13,450000,-,368000,0.75,-,-,-,368000,368000,301000,368000,450000,550000,301000,301000,301000,301000,301000,301000
calculating bmi,0.19,135000,-,74000,0.48,-,-,-,74000,90500,90500,90500,74000,74000,74000,90500,90500,90500,49500,49500
wig,0.53,3350000,-,1830000,0.8,-,-,-,1500000,1500000,1500000,1830000,1830000,1830000,1500000,1500000,3350000,1830000,1500000,1500000
pulse rate,0.16,673000,-,450000,0.52,-,-,-,368000,450000,450000,550000,550000,550000,368000,368000,450000,368000,368000,368000
vitamins for hair growth,0.68,74000,-,60500,2.39,-,-,-,49500,49500,49500,60500,60500,74000,60500,60500,60500,49500,49500,49500
short hairstyles for 2011,0.34,201000,-,135000,0.46,-,-,-,301000,301000,301000,301000,201000,90500,22200,12100,6600,4400,2900,1000
tummy tuck cost,0.9,49500,-,40500,5.17,-,-,-,40500,40500,33100,40500,40500,49500,33100,33100,33100,33100,33100,33100
bare minerals makeup,0.79,33100,-,22200,2.42,-,-,-,9900,12100,14800,14800,18100,22200,40500,27100,22200,22200,18100,18100
body piercing,0.18,550000,-,246000,0.64,-,-,-,246000,246000,246000,301000,301000,301000,246000,246000,246000,246000,246000,246000
biotin hair growth,0.58,33100,-,22200,2.14,-,-,-,27100,22200,22200,27100,27100,33100,27100,27100,22200,18100,18100,18100
lace wigs,0.84,368000,-,246000,0.9,-,-,-,201000,201000,201000,301000,301000,301000,246000,246000,246000,246000,201000,246000
wolftrap,0.26,74000,-,74000,0.54,-,-,-,165000,110000,74000,74000,40500,33100,27100,27100,33100,60500,110000,135000
planters fasciitis,0.88,27100,-,22200,1.06,-,-,-,27100,22200,18100,18100,18100,22200,22200,22200,22200,22200,18100,18100
gym equipment,0.79,550000,-,301000,2.09,-,-,-,201000,201000,201000,301000,368000,450000,368000,301000,301000,201000,201000,201000
home gym,0.64,301000,-,165000,1.42,-,-,-,135000,135000,135000,165000,201000,246000,201000,201000,165000,165000,135000,135000
beauty tips,0.27,368000,-,74000,2.04,-,-,-,74000,74000,74000,74000,74000,90500,74000,74000,60500,60500,74000,74000
breast enhancement,0.73,673000,-,368000,5.4,-,-,-,301000,301000,301000,450000,450000,450000,368000,368000,368000,368000,368000,450000
bad breath,0.41,301000,-,165000,2.69,-,-,-,135000,135000,165000,201000,201000,246000,165000,165000,165000,165000,135000,135000
flat iron,0.54,823000,-,673000,0.99,-,-,-,673000,673000,550000,673000,673000,823000,1000000,823000,673000,673000,673000,673000
curling iron,0.54,450000,-,246000,0.79,-,-,-,246000,246000,246000,301000,246000,301000,450000,301000,246000,201000,246000,201000
boob job,0.19,301000,-,135000,4.54,-,-,-,135000,135000,135000,165000,135000,165000,135000,135000,135000,135000,165000,135000
frederic fekkai,0.82,40500,-,27100,1.9,-,-,-,27100,27100,27100,27100,27100,27100,27100,27100,27100,27100,33100,27100
peppermint oil,0.47,90500,-,49500,1.29,-,-,-,49500,49500,40500,49500,40500,49500,60500,49500,49500,49500,40500,40500
dysport,0.06,60500,-,33100,3.38,-,-,-,-,33100,27100,40500,40500,40500,33100,40500,33100,33100,27100,27100
body mass index for men,0.3,90500,-,49500,0.29,-,-,-,74000,60500,60500,74000,74000,74000,40500,40500,33100,33100,33100,49500
hair tinsel,0.6,27100,-,22200,0.46,-,-,-,49500,40500,33100,33100,33100,33100,27100,9900,5400,4400,4400,3600
weight bench,0.62,135000,-,90500,0.97,-,-,-,-,90500,74000,90500,110000,110000,110000,110000,90500,74000,74000,74000
exercises to lose belly fat,0.18,74000,-,40500,0.62,-,-,-,60500,40500,33100,40500,49500,60500,40500,33100,33100,33100,33100,49500
andis,0.6,301000,-,90500,0.81,-,-,-,110000,90500,90500,110000,110000,110000,110000,90500,90500,90500,90500,90500
concept 2,0.38,246000,-,74000,1.28,-,-,-,60500,60500,74000,90500,90500,90500,74000,74000,60500,60500,49500,49500
paraffin,0.43,368000,-,90500,0.73,-,-,-,74000,90500,90500,110000,110000,135000,135000,110000,90500,90500,74000,74000
shaun t,0.2,110000,-,74000,1.24,-,-,-,74000,74000,90500,90500,74000,90500,49500,49500,49500,49500,60500,60500
puffy eyes,0.41,110000,-,60500,1.68,-,-,-,60500,74000,60500,74000,74000,90500,60500,60500,74000,60500,60500,49500
bodybuilding workouts,0.17,135000,-,60500,1.57,-,-,-,-,60500,60500,74000,60500,74000,49500,49500,49500,49500,49500,49500
hair clippers,0.72,246000,-,135000,0.96,-,-,-,135000,110000,110000,135000,135000,165000,165000,135000,110000,110000,135000,135000
toothache remedies,0.28,49500,-,33100,2.75,-,-,-,33100,27100,27100,33100,33100,40500,33100,33100,33100,27100,27100,27100
jennifer aniston new haircut,0.01,40500,-,33100,0.47,-,-,-,60500,60500,40500,74000,135000,6600,110,91,73,110,480,110
personal trainer certification,0.86,110000,-,90500,7.05,-,-,-,90500,90500,74000,110000,90500,110000,74000,74000,74000,74000,74000,74000
oster,0.5,2240000,-,450000,0.71,-,-,-,450000,450000,450000,550000,450000,550000,550000,450000,450000,450000,450000,450000
babyphat,0.77,301000,-,165000,0.34,-,-,-,110000,110000,135000,165000,201000,201000,201000,201000,165000,165000,201000,165000
plantar fasciitis treatment,0.8,40500,-,27100,1.38,-,-,-,33100,27100,18100,18100,22200,33100,27100,33100,33100,33100,33100,33100
minoxidil,0.25,450000,-,60500,1.31,-,-,-,60500,60500,60500,74000,60500,74000,60500,74000,60500,60500,60500,49500
clairol,0.45,201000,-,135000,0.65,-,-,-,165000,165000,165000,201000,165000,165000,135000,135000,135000,110000,110000,110000
homedics,0.64,246000,-,110000,0.73,-,-,-,74000,90500,74000,110000,110000,135000,201000,135000,90500,90500,90500,90500
temporary tattoos,0.48,301000,-,201000,0.82,-,-,-,246000,201000,165000,201000,165000,165000,135000,135000,246000,201000,201000,201000
hair dye,0.29,2740000,-,1500000,1.17,-,-,-,1830000,1830000,1830000,1830000,1830000,1830000,1500000,1500000,1500000,1500000,1500000,1220000
benzoyl peroxide,0.25,165000,-,90500,2.61,-,-,-,90500,90500,90500,90500,90500,90500,74000,74000,90500,90500,90500,90500
work out world,0.05,110000,-,74000,0.65,-,-,-,74000,74000,74000,90500,90500,135000,74000,60500,60500,60500,49500,49500
breast reduction,0.47,246000,-,165000,3.99,-,-,-,165000,165000,135000,165000,165000,201000,135000,135000,165000,165000,165000,165000
hair removal,0.74,2240000,-,1000000,6.07,-,-,-,1000000,1000000,1000000,1220000,1000000,1220000,1000000,1000000,1000000,1000000,1000000,1000000
shea butter,0.55,246000,-,135000,0.99,-,-,-,135000,135000,135000,165000,165000,165000,165000,135000,135000,110000,110000,110000
bmi calculator for women,0.26,90500,-,60500,0.42,-,-,-,-,74000,49500,74000,74000,110000,60500,49500,33100,22200,22200,49500
bench press,0.14,450000,-,246000,0.87,-,-,-,246000,301000,301000,301000,301000,301000,246000,246000,246000,246000,201000,246000
tresemme,0.28,165000,-,74000,0.44,-,-,-,74000,74000,60500,90500,110000,74000,60500,74000,110000,74000,74000,60500
bh cosmetics,0.19,49500,-,33100,0.26,-,-,-,40500,40500,33100,33100,33100,33100,40500,33100,27100,18100,22200,27100
colonics,0.46,110000,-,74000,1.99,-,-,-,49500,49500,74000,110000,110000,110000,90500,90500,49500,49500,49500,49500
beauticontrol,0.26,49500,-,40500,0.74,-,-,-,33100,33100,33100,49500,49500,49500,40500,40500,40500,40500,40500,40500
kettlebell workout,0.49,135000,-,90500,1.71,-,-,-,90500,74000,90500,110000,110000,135000,74000,74000,74000,74000,74000,60500
shellac nails,0.38,74000,-,49500,0.54,-,-,-,90500,90500,90500,74000,49500,40500,33100,27100,22200,18100,18100,14800
in style magazine,0.22,301000,-,165000,0.87,-,-,-,135000,135000,135000,165000,165000,165000,165000,165000,165000,165000,165000,135000
tanning beds,0.51,301000,-,301000,1.68,-,-,-,201000,301000,368000,550000,368000,301000,165000,165000,201000,201000,201000,246000
workout music,0.07,246000,-,165000,1.06,-,-,-,135000,165000,165000,201000,201000,246000,135000,110000,135000,135000,135000,135000
john frieda,0.4,246000,-,90500,0.49,-,-,-,201000,165000,135000,135000,60500,60500,40500,40500,49500,49500,49500,60500
seborrheic keratosis,0.13,49500,-,33100,0.23,-,-,-,40500,33100,33100,33100,27100,27100,27100,27100,33100,33100,33100,33100
hydroquinone,0.56,110000,-,60500,0.8,-,-,-,74000,60500,60500,74000,60500,60500,49500,49500,74000,74000,49500,60500
ear candling,0.49,110000,-,49500,1.16,-,-,-,49500,49500,49500,60500,60500,60500,49500,49500,49500,49500,49500,49500
brazilian keratin treatment,0.56,74000,-,49500,1.42,-,-,-,49500,60500,49500,49500,40500,40500,33100,49500,60500,60500,60500,60500
fitness equipment,0.72,550000,-,301000,1.79,-,-,-,201000,201000,201000,301000,368000,450000,368000,301000,301000,201000,246000,201000
baby acne,0.1,60500,-,33100,0.23,-,-,-,40500,40500,33100,40500,33100,33100,33100,33100,40500,33100,33100,33100
meditation music,0.3,135000,-,49500,0.85,-,-,-,40500,40500,40500,49500,49500,49500,40500,49500,49500,49500,40500,40500
potty training boys,0.29,49500,-,27100,0.98,-,-,-,33100,27100,27100,33100,27100,40500,22200,22200,27100,27100,33100,33100
30 day shred,0.14,135000,-,90500,0.57,-,-,-,110000,110000,110000,110000,110000,135000,60500,49500,60500,60500,74000,90500
patchouli,0.43,165000,-,49500,0.9,-,-,-,49500,49500,49500,49500,49500,49500,49500,49500,49500,49500,40500,40500
hair color chart,0.37,110000,-,60500,0.93,-,-,-,60500,60500,60500,74000,60500,74000,60500,60500,60500,49500,60500,49500
massage chair,0.91,246000,-,135000,1.83,-,-,-,110000,90500,110000,135000,135000,165000,201000,165000,135000,135000,110000,135000
makeover,0.25,2740000,-,1220000,0.65,-,-,-,1500000,1220000,1000000,1220000,1220000,1500000,1220000,1220000,1220000,1220000,1220000,1220000
lockers,0.29,4090000,-,2240000,0.54,-,-,-,1830000,2240000,2240000,2740000,2240000,2240000,2740000,2240000,1830000,1830000,2240000,1830000
kettlebell workouts,0.5,135000,-,74000,1.75,-,-,-,90500,74000,74000,110000,90500,135000,74000,60500,74000,60500,74000,60500
alopecia areata,0.41,135000,-,40500,2.42,-,-,-,40500,40500,33100,40500,40500,49500,33100,40500,40500,33100,33100,33100
the art of shaving,0.54,60500,-,40500,1.32,-,-,-,49500,40500,33100,40500,40500,49500,90500,49500,33100,33100,33100,27100
wedding hair styles,0.21,368000,-,201000,0.55,-,-,-,246000,246000,246000,246000,201000,201000,110000,135000,165000,201000,246000,246000
retinol,0.49,301000,-,110000,1.94,-,-,-,110000,135000,110000,135000,110000,110000,110000,110000,110000,135000,90500,90500
diaper rash,0.12,165000,-,110000,1.66,-,-,-,110000,110000,110000,135000,110000,135000,110000,110000,110000,110000,110000,110000
tampon,0.2,1500000,-,368000,1.38,-,-,-,450000,368000,368000,368000,368000,450000,368000,368000,368000,368000,368000,450000
zerona,0.51,74000,-,60500,2.62,-,-,-,90500,135000,74000,60500,49500,49500,33100,40500,40500,49500,33100,40500
breast lift,0.64,165000,-,90500,4.71,-,-,-,110000,90500,90500,110000,110000,110000,74000,90500,90500,90500,110000,110000
dumbbell exercises,0.05,135000,-,74000,0.49,-,-,-,-,74000,74000,90500,90500,110000,60500,60500,60500,60500,74000,74000
weights,0.27,2240000,-,1220000,0.87,-,-,-,1220000,1220000,1220000,1500000,1220000,1500000,1000000,1000000,1000000,1000000,1000000,1000000
gripe water,0.28,74000,-,33100,0.98,-,-,-,33100,33100,33100,40500,33100,40500,33100,40500,40500,33100,33100,33100
hairstyles for 2011,0.25,1220000,-,673000,0.49,-,-,-,1500000,1830000,1500000,1500000,1220000,673000,165000,90500,49500,27100,18100,8100
art of shaving,0.54,60500,-,40500,1.33,-,-,-,49500,40500,33100,40500,40500,49500,90500,49500,33100,33100,33100,27100
heel spurs,0.6,110000,-,74000,1.13,-,-,-,90500,74000,74000,74000,60500,74000,60500,74000,74000,74000,74000,74000
sun tan city,0.11,40500,-,40500,0.59,-,-,-,49500,74000,90500,90500,60500,40500,22200,22200,22200,22200,22200,22200
epiduo,0.11,74000,-,27100,0.68,-,-,-,33100,33100,22200,22200,22200,27100,22200,22200,27100,33100,49500,40500
cerave,0.45,49500,-,40500,0.85,-,-,-,40500,40500,40500,49500,40500,49500,40500,40500,33100,33100,27100,22200
mineral makeup,0.74,201000,-,110000,2.45,-,-,-,90500,90500,90500,110000,135000,135000,110000,110000,110000,110000,110000,110000
acqua di gio,0.71,165000,-,40500,1.11,-,-,-,33100,33100,27100,33100,40500,40500,110000,60500,33100,40500,27100,22200
wrecking balm,0.31,27100,-,22200,0.98,-,-,-,22200,18100,18100,22200,18100,22200,18100,27100,27100,33100,27100,27100
24 fitness,0.11,1220000,-,1220000,0.33,-,-,-,1220000,1220000,1220000,1220000,1220000,1500000,1220000,1220000,1000000,1000000,1000000,1000000
blepharoplasty,0.49,74000,-,49500,4.54,-,-,-,-,49500,49500,60500,49500,60500,49500,49500,49500,40500,49500,40500
aubrey organics,0.65,40500,-,22200,1.85,-,-,-,27100,27100,27100,33100,22200,27100,22200,22200,22200,18100,22200,22200
gel nail polish,0.66,49500,-,40500,0.57,-,-,-,60500,60500,60500,60500,49500,49500,40500,33100,27100,22200,22200,18100
best mascara,0.47,90500,-,60500,1.9,-,-,-,60500,60500,49500,60500,60500,60500,49500,49500,49500,49500,49500,49500
hair growth,0.49,1000000,-,550000,3.19,-,-,-,-,550000,550000,673000,550000,673000,550000,550000,550000,550000,450000,450000
lip rings,0.43,74000,-,60500,0.47,-,-,-,49500,49500,49500,60500,60500,60500,60500,60500,49500,49500,49500,49500
kettlebell exercises,0.49,135000,-,90500,1.8,-,-,-,90500,74000,74000,110000,90500,135000,74000,60500,74000,74000,74000,60500
fragrance,0.5,4090000,-,1000000,0.97,-,-,-,823000,1000000,823000,1220000,1220000,1220000,1500000,1220000,1000000,1000000,1000000,823000
fantastic sams coupons,0.52,22200,-,22200,0.19,-,-,-,22200,22200,22200,22200,18100,22200,22200,22200,18100,18100,18100,18100
smart lipo,0.72,135000,-,90500,7,-,-,-,90500,74000,90500,110000,135000,165000,90500,90500,110000,60500,74000,74000
hair transplant,0.69,550000,-,201000,7.17,-,-,-,201000,165000,165000,201000,201000,246000,201000,201000,165000,165000,165000,165000
bmi calculator male,0.28,33100,-,22200,0.28,-,-,-,40500,27100,33100,33100,27100,27100,14800,12100,9900,8100,8100,22200
virtual hairstyles,0.41,90500,-,40500,0.4,-,-,-,40500,33100,33100,40500,40500,49500,40500,40500,40500,40500,49500,49500
strength training,0.12,550000,-,301000,1.23,-,-,-,301000,301000,301000,368000,368000,368000,301000,301000,301000,301000,246000,246000
perfumes,0.64,9140000,-,1830000,1.09,-,-,-,1500000,1500000,1500000,1830000,2240000,2240000,3350000,2240000,1830000,1500000,1500000,1500000
tampons,0.22,1000000,-,368000,1.35,-,-,-,368000,301000,301000,368000,368000,450000,301000,301000,301000,301000,301000,368000
hair straighteners,0.65,450000,-,165000,1.04,-,-,-,135000,135000,135000,165000,165000,201000,246000,246000,165000,165000,165000,165000
breast augmentation before and after,0.51,74000,-,49500,5.68,-,-,-,49500,40500,40500,49500,49500,74000,49500,49500,49500,49500,49500,60500
dmae,0.54,135000,-,40500,1.56,-,-,-,27100,33100,33100,60500,201000,27100,22200,22200,27100,27100,22200,18100
comme des garcons,0.56,246000,-,49500,0.58,-,-,-,49500,60500,49500,60500,74000,60500,60500,49500,49500,49500,40500,33100
elf makeup,0.18,40500,-,18100,0.23,-,-,-,18100,18100,22200,27100,22200,27100,27100,18100,14800,12100,14800,12100
maccosmetics,0.23,673000,-,301000,0.39,-,-,-,246000,246000,246000,301000,368000,368000,368000,301000,301000,246000,201000,201000
weight lifting routines,0.09,60500,-,49500,0.89,-,-,-,40500,40500,40500,49500,49500,74000,40500,49500,40500,40500,40500,40500
design your own tattoo,0.4,74000,-,40500,0.27,-,-,-,40500,40500,33100,40500,33100,40500,33100,33100,33100,33100,33100,40500
dark circles under eyes,0.63,165000,-,90500,3.11,-,-,-,74000,74000,74000,110000,110000,135000,110000,90500,90500,90500,74000,74000
ifit,0.29,201000,-,110000,1.37,-,-,-,90500,90500,110000,135000,135000,165000,110000,90500,90500,74000,74000,74000
hair products,0.67,1500000,-,823000,1.38,-,-,-,823000,823000,823000,1000000,823000,1000000,823000,823000,823000,823000,823000,823000
cnd shellac,0.59,49500,-,27100,0.42,-,-,-,33100,33100,33100,40500,27100,27100,22200,27100,27100,27100,33100,27100
young living,0.33,135000,-,74000,0.75,-,-,-,74000,74000,90500,110000,90500,90500,74000,74000,74000,60500,60500,60500
workout plans,0.19,368000,-,246000,0.9,-,-,-,246000,246000,201000,301000,246000,368000,201000,201000,201000,201000,201000,201000
superfeet,0.8,49500,-,33100,1.37,-,-,-,33100,33100,33100,40500,33100,40500,33100,33100,33100,33100,33100,27100
healthy weight chart,0.25,40500,-,27100,0.5,-,-,-,27100,27100,27100,33100,33100,40500,22200,22200,27100,27100,27100,27100
contradiction,0.02,246000,-,110000,1.17,-,-,-,90500,110000,110000,135000,135000,110000,90500,110000,110000,110000,74000,60500
bb cream,0.41,301000,-,74000,0.61,-,-,-,110000,90500,90500,90500,74000,90500,49500,49500,49500,74000,110000,40500
human hair wigs,0.98,90500,-,60500,1.02,-,-,-,60500,60500,60500,74000,74000,74000,60500,60500,60500,49500,49500,49500
vichy,0.31,1830000,-,74000,0.84,-,-,-,74000,90500,90500,90500,74000,74000,74000,74000,74000,74000,60500,60500
pec,0.05,2740000,-,368000,1.19,-,-,-,301000,368000,368000,450000,368000,368000,301000,301000,301000,301000,301000,301000
tanning bed,0.47,368000,-,301000,1.66,-,-,-,246000,368000,450000,550000,368000,301000,201000,201000,201000,246000,201000,246000
bed head,0.54,368000,-,165000,1.03,-,-,-,135000,135000,135000,165000,165000,165000,165000,165000,135000,135000,135000,135000
perfect skin,0.3,90500,-,49500,0.87,-,-,-,27100,27100,27100,33100,40500,49500,40500,40500,49500,60500,74000,60500
best acne treatment,0.83,74000,-,40500,4.95,-,-,-,40500,40500,40500,49500,40500,49500,40500,49500,40500,49500,49500,40500
kotex,0.26,201000,-,49500,0.99,-,-,-,60500,60500,74000,49500,40500,49500,33100,40500,40500,49500,60500,60500
2011 hair trends,0.26,90500,-,49500,0.66,-,-,-,74000,74000,74000,110000,90500,90500,40500,18100,9900,8100,4400,1900
hair loss treatment,0.86,201000,-,74000,5.71,-,-,-,60500,60500,60500,74000,74000,90500,74000,74000,60500,60500,60500,60500
hives pictures,0.3,33100,-,22200,0.24,-,-,-,22200,22200,22200,27100,22200,22200,22200,22200,27100,27100,22200,22200
bmi index,0.19,2240000,-,823000,0.41,-,-,-,823000,823000,823000,1000000,1000000,1000000,673000,823000,823000,673000,673000,673000
glycolic acid,0.58,110000,-,60500,2.78,-,-,-,60500,60500,60500,74000,74000,74000,74000,74000,60500,60500,49500,49500
head and shoulders,0.18,246000,-,74000,0.53,-,-,-,74000,74000,90500,90500,90500,90500,74000,74000,90500,90500,60500,60500
bikram,0.12,1220000,-,550000,1.39,-,-,-,550000,550000,550000,550000,550000,673000,450000,450000,450000,450000,450000,450000
salon equipment,0.99,110000,-,74000,2.29,-,-,-,60500,60500,60500,74000,90500,90500,74000,60500,60500,60500,60500,60500
best eye cream,0.81,74000,-,49500,2.06,-,-,-,40500,49500,49500,60500,60500,74000,49500,49500,49500,40500,40500,33100
best electric shaver,0.74,49500,-,33100,1.27,-,-,-,33100,27100,27100,33100,27100,33100,74000,49500,27100,27100,27100,22200
discount perfume,0.95,74000,-,33100,1.24,-,-,-,-,22200,22200,27100,33100,33100,60500,49500,33100,33100,33100,27100
just for men,0.16,301000,-,135000,0.82,-,-,-,135000,135000,135000,165000,165000,165000,135000,135000,135000,135000,110000,110000
liposuction cost,0.89,74000,-,49500,6.02,-,-,-,-,49500,49500,60500,60500,60500,49500,49500,40500,40500,49500,40500
calistoga,0.35,165000,-,165000,1.43,-,-,-,165000,165000,165000,165000,135000,165000,110000,110000,135000,165000,165000,165000
young living essential oils,0.56,22200,-,18100,0.77,-,-,-,12100,12100,12100,14800,18100,22200,22200,22200,22200,18100,18100,14800
plantar fasciitis exercises,0.48,22200,-,14800,0.58,-,-,-,18100,14800,18100,18100,12100,12100,9900,12100,14800,14800,14800,14800
hacky sack,0.38,60500,-,40500,0.45,-,-,-,33100,49500,40500,40500,33100,33100,40500,40500,40500,33100,27100,27100
bumgenius,0.51,90500,-,49500,1.6,-,-,-,49500,49500,49500,49500,49500,60500,40500,40500,49500,49500,49500,60500
tretinoin cream,0.12,49500,-,27100,1.56,-,-,-,33100,27100,33100,33100,27100,33100,27100,27100,27100,27100,22200,22200
rimmel,0.25,550000,-,74000,0.63,-,-,-,90500,90500,74000,90500,74000,90500,60500,74000,74000,60500,60500,60500
24hour fitness,0.11,1220000,-,1000000,0.33,-,-,-,1220000,1000000,1000000,1220000,1220000,1500000,1000000,1000000,1000000,1000000,1000000,1000000
lanterns,0.35,3350000,-,1830000,0.88,-,-,-,-,2240000,1500000,1500000,1500000,1830000,1500000,1830000,2240000,1500000,1500000,1830000
paula s choice,0.06,60500,-,22200,0.3,-,-,-,22200,27100,22200,27100,22200,27100,22200,22200,22200,22200,22200,18100
jafra,0.33,301000,-,33100,0.51,-,-,-,33100,33100,33100,40500,40500,33100,33100,33100,33100,27100,27100,27100
toenail fungus treatment,0.79,74000,-,60500,2.64,-,-,-,60500,60500,49500,60500,74000,60500,40500,40500,49500,49500,60500,60500
24hourfitness,0.11,1000000,-,1000000,0.32,-,-,-,1000000,1000000,823000,1000000,1000000,1220000,1000000,823000,823000,823000,823000,823000
hair dryer,0.71,550000,-,301000,1.03,-,-,-,246000,246000,246000,301000,301000,368000,368000,301000,301000,246000,246000,246000
carmex,0.16,74000,-,27100,1.23,-,-,-,22200,22200,22200,27100,27100,33100,33100,33100,27100,22200,18100,14800
veet,0.08,1500000,-,246000,1.09,-,-,-,301000,301000,301000,246000,246000,246000,246000,301000,301000,246000,165000,165000
hand sanitizer,0.52,135000,-,90500,3.61,-,-,-,74000,90500,90500,110000,110000,110000,90500,110000,110000,110000,74000,60500
acne scar treatment,0.87,74000,-,33100,4.77,-,-,-,33100,33100,33100,40500,40500,40500,33100,40500,33100,33100,33100,27100
parasol,0.64,823000,-,110000,0.84,-,-,-,135000,135000,135000,135000,110000,110000,90500,90500,110000,110000,110000,135000
30 second smile,0.49,18100,-,18100,0.42,-,-,-,12100,12100,12100,18100,18100,22200,18100,18100,22200,18100,18100,14800
sonia kashuk,0.26,33100,-,27100,0.4,-,-,-,27100,27100,27100,33100,27100,27100,27100,22200,27100,22200,22200,22200
personal training certification,0.87,110000,-,74000,7.23,-,-,-,74000,74000,74000,90500,90500,110000,74000,74000,74000,74000,74000,74000
nexxus,0.56,135000,-,74000,0.89,-,-,-,60500,74000,74000,90500,90500,74000,74000,60500,60500,60500,74000,60500
bag balm,0.42,27100,-,22200,0.6,-,-,-,18100,18100,18100,22200,22200,27100,27100,18100,18100,18100,18100,18100
fall fashion 2010,0.15,90500,-,60500,0.57,-,-,-,720,880,1000,1300,3600,8100,22200,90500,165000,246000,165000,90500
castile soap,0.55,60500,-,40500,0.96,-,-,-,40500,40500,40500,40500,40500,49500,33100,33100,40500,40500,40500,40500
clairol natural instincts,0.46,22200,-,18100,0.68,-,-,-,27100,27100,22200,27100,18100,22200,14800,14800,18100,14800,14800,14800
permanent hair removal,0.87,90500,-,33100,5.92,-,-,-,40500,33100,33100,40500,40500,40500,33100,33100,33100,33100,33100,33100
breast implants before and after,0.51,74000,-,49500,5.92,-,-,-,49500,40500,40500,49500,49500,74000,49500,49500,49500,49500,49500,60500
scalp psoriasis,0.78,60500,-,33100,5.45,-,-,-,40500,33100,33100,40500,33100,40500,33100,40500,33100,27100,27100,22200
medium length hair styles 2011,0.23,33100,-,22200,0.98,-,-,-,-,60500,60500,60500,40500,22200,4400,1900,720,590,260,91
fekkai,0.82,90500,-,60500,1.55,-,-,-,60500,60500,60500,74000,60500,60500,60500,60500,60500,60500,60500,60500
beard trimmer,0.75,90500,-,40500,1.3,-,-,-,40500,40500,33100,40500,40500,49500,74000,60500,40500,33100,33100,33100
treadmill workouts,0.24,49500,-,33100,4.02,-,-,-,27100,27100,27100,40500,60500,60500,40500,27100,22200,22200,22200,22200
eucalyptus oil,0.57,60500,-,27100,1.46,-,-,-,27100,27100,27100,27100,27100,33100,27100,27100,27100,27100,27100,27100
australian gold,0.51,165000,-,40500,0.86,-,-,-,49500,60500,74000,60500,40500,33100,22200,27100,27100,22200,22200,33100
charles penzone,0.01,12100,-,12100,0.29,-,-,-,12100,14800,12100,14800,12100,12100,14800,12100,9900,9900,9900,9900
too faced,0.37,110000,-,40500,1.04,-,-,-,40500,40500,40500,49500,49500,60500,60500,40500,40500,40500,33100,27100
tattoo kits,0.91,165000,-,90500,1.44,-,-,-,90500,74000,74000,90500,90500,90500,90500,74000,74000,74000,74000,74000
faconnable,0.54,60500,-,18100,0.55,-,-,-,18100,18100,14800,14800,14800,18100,22200,22200,22200,22200,14800,14800
wet n wild cosmetics,0.24,18100,-,12100,0.23,-,-,-,12100,12100,12100,12100,14800,14800,9900,12100,12100,8100,8100,8100
wahl clippers,0.82,74000,-,40500,0.52,-,-,-,40500,33100,33100,40500,40500,49500,49500,40500,33100,33100,40500,40500
spray tanning,0.48,550000,-,246000,2.07,-,-,-,301000,450000,368000,450000,246000,246000,165000,135000,201000,165000,201000,246000
best flat iron,0.71,49500,-,40500,0.81,-,-,-,40500,40500,40500,49500,40500,49500,60500,49500,40500,40500,40500,40500
balmain,0.63,368000,-,40500,1.23,-,-,-,40500,33100,40500,40500,40500,40500,40500,40500,40500,40500,33100,27100
hairstyles for short hair,0.28,2240000,-,1500000,0.57,-,-,-,1500000,1500000,1500000,1500000,1220000,1500000,1220000,1220000,1220000,1220000,1500000,1500000
metatarsalgia,0.28,40500,-,14800,0.57,-,-,-,18100,18100,14800,14800,14800,14800,12100,14800,14800,14800,14800,14800
ear candles,0.49,110000,-,60500,1.27,-,-,-,60500,60500,60500,74000,74000,74000,60500,60500,60500,60500,60500,60500
infrared sauna,1,135000,-,49500,4.9,-,-,-,40500,40500,49500,60500,60500,74000,60500,49500,49500,40500,40500,33100
bags under eyes,0.52,90500,-,60500,2.11,-,-,-,49500,49500,49500,74000,60500,74000,60500,60500,60500,60500,49500,49500
fall fashion,0.22,165000,-,110000,0.59,-,-,-,49500,22200,18100,27100,49500,33100,49500,135000,301000,368000,246000,135000
laser liposuction,0.82,135000,-,60500,7.02,-,-,-,74000,60500,60500,90500,74000,90500,60500,60500,74000,60500,49500,49500
fashion trends,0.27,550000,-,246000,0.7,-,-,-,165000,201000,201000,246000,246000,301000,201000,246000,246000,301000,246000,201000
weight vest,0.67,90500,-,60500,0.75,-,-,-,60500,60500,60500,74000,74000,74000,74000,60500,60500,60500,49500,49500
