Keyword,Competition,Global Monthly Searches,Google Search Network,Local Monthly Searches,Approximate CPC ($),Ad Share,Search Share,Extracted From Webpage,Jun-11,May-11,Apr-11,Mar-11,Feb-11,Jan-11,Dec-10,Nov-10,Oct-10,Sep-10,Aug-10,Jul-10
meatloaf recipes,0.14,368000,-,301000,0.44,-,-,-,246000,246000,246000,368000,368000,450000,301000,368000,368000,301000,246000,201000
shepards pie recipe,0.03,40500,-,27100,0.45,-,-,-,14800,22200,22200,49500,33100,40500,27100,33100,22200,14800,12100,8100
petit fours,0.45,165000,-,49500,0.83,-,-,-,40500,49500,60500,49500,49500,49500,60500,49500,49500,40500,33100,33100
chicken recipes for dinner,0.34,60500,-,40500,0.89,-,-,-,49500,49500,49500,60500,60500,60500,33100,40500,40500,33100,27100,22200
raw food recipes,0.38,60500,-,33100,0.78,-,-,-,40500,40500,33100,40500,40500,49500,27100,33100,33100,27100,33100,33100
hershey lodge,0.38,40500,-,40500,0.59,-,-,-,60500,49500,40500,40500,40500,40500,33100,33100,33100,33100,60500,60500
boneless chicken breast recipes,0.18,49500,-,40500,0.8,-,-,-,40500,40500,40500,49500,49500,60500,33100,33100,33100,33100,27100,27100
peppermint bark,0.2,49500,-,40500,0.83,-,-,-,2400,2400,4400,14800,18100,33100,368000,74000,9900,4400,2400,1900
easy dessert recipes,0.47,165000,-,110000,0.97,-,-,-,110000,110000,110000,110000,110000,110000,135000,135000,110000,90500,74000,90500
raw food,0.29,550000,-,301000,1.1,-,-,-,301000,301000,301000,368000,301000,368000,246000,246000,301000,246000,301000,301000
crock pot chicken,0.1,450000,-,368000,0.49,-,-,-,246000,246000,301000,450000,450000,673000,450000,450000,450000,368000,246000,201000
sugar cookies from scratch,0.26,27100,-,27100,0.69,-,-,-,22200,12100,12100,12100,22200,22200,135000,33100,27100,14800,14800,14800
chicken alfredo recipe,0.16,49500,-,40500,1.05,-,-,-,49500,49500,49500,60500,60500,60500,40500,40500,40500,33100,33100,33100
hot sauce,0.14,550000,-,368000,0.75,-,-,-,368000,450000,450000,301000,368000,368000,368000,301000,368000,368000,368000,301000
permaculture,0.22,165000,-,60500,1.35,-,-,-,60500,60500,74000,74000,60500,60500,49500,49500,60500,49500,49500,49500
soy milk,0.3,301000,-,201000,0.95,-,-,-,165000,165000,201000,201000,201000,201000,165000,165000,201000,201000,165000,165000
cabbage soup recipe,0.15,60500,-,40500,0.3,-,-,-,27100,27100,33100,60500,49500,74000,40500,40500,49500,33100,33100,27100
vegetable recipes,0.12,1000000,-,450000,0.73,-,-,-,450000,450000,450000,550000,550000,673000,550000,550000,450000,450000,368000,368000
cooks country,0.16,60500,-,60500,0.33,-,-,-,40500,49500,60500,60500,74000,90500,60500,90500,60500,40500,27100,33100
low carb snacks,0.38,33100,-,27100,1.41,-,-,-,27100,27100,27100,40500,33100,40500,14800,18100,22200,22200,27100,18100
cava,0.09,1830000,-,368000,1.9,-,-,-,301000,368000,368000,450000,368000,368000,368000,368000,368000,368000,301000,301000
jello recipes,0.16,201000,-,165000,0.49,-,-,-,165000,135000,165000,135000,110000,110000,246000,201000,165000,110000,110000,165000
healthy recipes for dinner,0.48,135000,-,90500,0.94,-,-,-,90500,90500,90500,110000,110000,135000,60500,74000,74000,74000,74000,74000
dp dough,0.16,27100,-,27100,0.26,-,-,-,18100,33100,33100,33100,40500,33100,33100,33100,40500,33100,18100,12100
sourdough starter,0.18,60500,-,40500,0.34,-,-,-,40500,40500,40500,49500,49500,60500,49500,49500,40500,33100,33100,33100
malbec,0.11,246000,-,110000,1.12,-,-,-,90500,90500,110000,110000,110000,110000,165000,110000,90500,90500,74000,74000
wholesale candy,0.92,74000,-,60500,0.94,-,-,-,49500,49500,49500,74000,74000,74000,49500,49500,60500,49500,49500,49500
ham recipes,0.09,301000,-,246000,0.49,-,-,-,90500,135000,450000,165000,165000,301000,673000,368000,135000,110000,90500,74000
protein foods,0.32,550000,-,246000,0.68,-,-,-,301000,301000,301000,368000,301000,368000,201000,201000,246000,246000,201000,201000
aspartame side effects,0.18,22200,-,14800,0.31,-,-,-,14800,14800,12100,14800,14800,14800,12100,14800,18100,14800,14800,14800
kroger store locator,0.12,14800,-,14800,0.29,-,-,-,3600,3600,2900,2900,14800,27100,22200,22200,14800,12100,14800,33100
quick and easy dinner recipes,0.58,40500,-,33100,0.91,-,-,-,27100,27100,27100,33100,27100,40500,27100,33100,33100,33100,27100,27100
icing recipe,0.05,550000,-,301000,0.53,-,-,-,301000,301000,301000,368000,368000,301000,550000,301000,301000,246000,246000,246000
breakfast ideas,0.3,135000,-,74000,1.7,-,-,-,90500,90500,74000,90500,74000,90500,74000,60500,74000,74000,74000,60500
easter recipes,0.15,135000,-,90500,0.87,-,-,-,4400,8100,1000000,110000,22200,9900,6600,5400,4400,5400,3600,4400
farm fresh to you,0.09,14800,-,14800,0.12,-,-,-,22200,18100,18100,18100,18100,18100,14800,12100,14800,12100,12100,12100
recipes for kids,0.49,673000,-,368000,1.22,-,-,-,301000,368000,368000,368000,368000,368000,368000,368000,450000,301000,246000,246000
restaurant recipes,0.12,135000,-,90500,0.38,-,-,-,74000,74000,74000,110000,110000,135000,90500,90500,90500,74000,74000,74000
larabar,0.58,33100,-,27100,1.01,-,-,-,27100,33100,33100,49500,27100,33100,14800,18100,27100,27100,33100,22200
green tea weight loss,0.48,74000,-,33100,2.37,-,-,-,40500,40500,40500,40500,40500,49500,27100,27100,27100,27100,27100,33100
cake recipes from scratch,0.14,90500,-,74000,0.51,-,-,-,90500,74000,74000,74000,74000,90500,110000,90500,60500,60500,60500,60500
picnic basket,0.81,110000,-,60500,0.91,-,-,-,74000,74000,60500,60500,49500,40500,60500,49500,40500,49500,60500,74000
spanish recipes,0.1,201000,-,135000,0.43,-,-,-,110000,201000,165000,201000,135000,165000,165000,135000,135000,110000,90500,90500
budweiser jobs,0.46,27100,-,27100,0.26,-,-,-,33100,27100,27100,27100,27100,33100,22200,22200,22200,27100,27100,27100
percolator,0.39,165000,-,110000,0.64,-,-,-,90500,90500,90500,110000,110000,135000,135000,135000,110000,110000,90500,90500
lighters,0.22,1000000,-,550000,0.74,-,-,-,1000000,450000,450000,550000,550000,673000,673000,550000,450000,450000,450000,450000
beef stew crock pot recipe,0.17,33100,-,27100,0.46,-,-,-,8100,9900,12100,18100,33100,60500,49500,49500,49500,22200,12100,8100
cooking recipes,0.19,823000,-,368000,0.7,-,-,-,368000,368000,368000,450000,450000,550000,450000,450000,368000,301000,301000,301000
noni,0.38,1000000,-,165000,1.41,-,-,-,135000,135000,135000,165000,201000,165000,165000,165000,165000,165000,135000,135000
jelly beans,0.3,368000,-,165000,0.59,-,-,-,135000,165000,368000,246000,165000,165000,135000,135000,135000,135000,135000,135000
shortbread cookies,0.19,110000,-,49500,0.58,-,-,-,33100,40500,40500,40500,49500,49500,165000,60500,40500,27100,27100,27100
simple recipes,0.26,3350000,-,2240000,0.77,-,-,-,1830000,1830000,1830000,2240000,2240000,2740000,2740000,2740000,2240000,1830000,1830000,1830000
corn chowder recipe,0.08,33100,-,27100,0.35,-,-,-,14800,14800,14800,22200,27100,49500,40500,40500,40500,33100,27100,18100
appetizer ideas,0.36,74000,-,49500,1.08,-,-,-,40500,40500,49500,49500,60500,49500,90500,49500,49500,40500,27100,27100
publix store locator,0.16,12100,-,12100,0.16,-,-,-,9900,8100,8100,9900,8100,8100,9900,9900,8100,8100,14800,27100
hillshire farms,0.33,40500,-,40500,0.61,-,-,-,40500,49500,49500,33100,40500,49500,49500,33100,27100,27100,27100,27100
cupcake boxes,1,90500,-,40500,1.05,-,-,-,40500,49500,49500,60500,49500,49500,27100,33100,40500,40500,40500,33100
breville juicer,0.9,33100,-,22200,1.69,-,-,-,22200,22200,22200,22200,27100,33100,33100,27100,18100,18100,18100,18100
chicken crock pot recipes,0.18,135000,-,135000,0.55,-,-,-,90500,90500,90500,135000,165000,246000,135000,135000,165000,110000,90500,60500
food lion application,0.5,22200,-,22200,0.36,-,-,-,27100,27100,22200,27100,18100,22200,12100,18100,18100,14800,14800,14800
camping recipes,0.09,49500,-,33100,0.42,-,-,-,74000,49500,22200,22200,12100,12100,8100,14800,27100,40500,60500,74000
chateau ste michelle,0.17,33100,-,27100,0.42,-,-,-,40500,33100,40500,27100,22200,22200,27100,22200,18100,22200,33100,33100
quiche lorraine,0.06,301000,-,27100,0.66,-,-,-,22200,33100,33100,27100,27100,27100,40500,27100,22200,22200,18100,18100
cupcake stands,0.87,135000,-,74000,0.57,-,-,-,90500,90500,90500,110000,90500,90500,40500,60500,74000,74000,90500,74000
fruit dip,0.14,74000,-,60500,0.81,-,-,-,90500,90500,74000,60500,60500,40500,60500,40500,40500,40500,49500,74000
brine turkey,0.05,165000,-,135000,0.27,-,-,-,12100,12100,27100,22200,33100,40500,201000,1220000,33100,14800,9900,9900
chicken recipes easy,0.28,301000,-,246000,0.69,-,-,-,201000,201000,201000,246000,246000,368000,201000,246000,246000,201000,201000,165000
goulash recipe,0.11,60500,-,40500,0.6,-,-,-,27100,27100,33100,40500,40500,60500,40500,40500,49500,40500,33100,22200
peanut butter pie,0.09,74000,-,60500,0.54,-,-,-,60500,49500,60500,60500,49500,49500,90500,135000,49500,49500,49500,49500
christmas recipes,0.21,550000,-,246000,1.1,-,-,-,14800,12100,12100,22200,22200,40500,2240000,450000,90500,40500,22200,18100
roche brothers,0.14,40500,-,40500,0.12,-,-,-,40500,40500,40500,40500,33100,40500,49500,40500,33100,40500,33100,33100
cake decorating supplies,0.72,110000,-,49500,0.66,-,-,-,40500,49500,49500,49500,49500,49500,40500,40500,40500,40500,49500,49500
panini recipes,0.13,40500,-,33100,0.72,-,-,-,27100,27100,27100,33100,33100,60500,49500,27100,27100,27100,22200,22200
publix jobs,0.5,33100,-,27100,0.43,-,-,-,33100,33100,27100,27100,27100,33100,22200,27100,27100,27100,33100,33100
easy recipes for dinner,0.47,201000,-,165000,0.94,-,-,-,165000,165000,135000,165000,165000,201000,165000,165000,165000,165000,165000,135000
clif bar,0.58,90500,-,74000,0.62,-,-,-,74000,90500,74000,90500,74000,74000,49500,60500,74000,74000,74000,60500
ganoderma,0.67,201000,-,60500,0.74,-,-,-,74000,74000,74000,74000,60500,60500,49500,60500,74000,60500,49500,49500
lysol,0.45,135000,-,90500,1.46,-,-,-,135000,110000,110000,110000,90500,90500,74000,90500,90500,90500,90500,74000
stonewall kitchen,0.24,27100,-,27100,0.2,-,-,-,22200,18100,18100,22200,22200,27100,74000,40500,27100,22200,18100,18100
zippo lighters,0.8,110000,-,60500,0.94,-,-,-,60500,49500,49500,60500,60500,74000,90500,74000,49500,49500,49500,49500
finger foods,0.33,246000,-,110000,0.87,-,-,-,90500,90500,90500,110000,110000,110000,165000,90500,135000,90500,74000,74000
guarana,0.31,450000,-,40500,0.81,-,-,-,40500,60500,40500,49500,40500,40500,33100,49500,40500,40500,33100,33100
baked chicken breast recipes,0.19,49500,-,40500,0.52,-,-,-,40500,40500,40500,49500,49500,74000,40500,40500,40500,33100,33100,27100
shirataki noodles,0.58,74000,-,60500,0.55,-,-,-,90500,110000,110000,60500,74000,74000,40500,33100,40500,40500,40500,33100
pasta salad recipes,0.38,201000,-,165000,0.8,-,-,-,301000,246000,135000,110000,90500,90500,90500,90500,90500,135000,165000,301000
healthy meals,0.42,1220000,-,550000,2,-,-,-,550000,550000,550000,823000,673000,823000,450000,550000,550000,550000,450000,450000
contact paper,0.55,90500,-,60500,0.55,-,-,-,60500,60500,60500,74000,60500,74000,49500,60500,60500,60500,74000,60500
erythritol,0.21,49500,-,27100,2.53,-,-,-,27100,27100,27100,33100,27100,27100,22200,27100,27100,27100,27100,27100
pizza recipes,0.07,673000,-,450000,0.52,-,-,-,450000,368000,450000,450000,550000,550000,450000,368000,368000,368000,368000,368000
apple recipes,0.11,1000000,-,673000,0.44,-,-,-,301000,368000,368000,450000,450000,550000,823000,1220000,1500000,1000000,450000,301000
tazo tea,0.57,49500,-,40500,1.36,-,-,-,33100,33100,40500,49500,49500,60500,60500,49500,40500,40500,33100,33100
tortilla soup recipe,0.1,60500,-,60500,0.4,-,-,-,22200,33100,33100,49500,74000,110000,90500,90500,74000,49500,33100,27100
sylvania bulb guide,0.23,18100,-,14800,1.1,-,-,-,18100,14800,12100,6600,9900,18100,22200,18100,18100,18100,14800,14800
mountain winery,0.4,60500,-,49500,0.93,-,-,-,90500,90500,60500,40500,27100,27100,27100,27100,33100,60500,110000,74000
smoothies,0.2,1830000,-,1000000,0.8,-,-,-,1220000,1220000,1000000,1220000,1000000,1220000,673000,673000,823000,823000,1000000,1220000
risotto recipes,0.02,135000,-,49500,1.32,-,-,-,40500,40500,49500,60500,74000,74000,60500,49500,60500,40500,40500,40500
mexican desserts,0.13,49500,-,33100,0.54,-,-,-,27100,74000,40500,40500,33100,33100,40500,33100,33100,27100,18100,18100
smuckers,0.24,90500,-,74000,0.61,-,-,-,74000,74000,74000,90500,90500,90500,60500,74000,60500,60500,60500,60500
oregon trail online,0.19,60500,-,49500,0.27,-,-,-,33100,49500,49500,60500,74000,60500,40500,49500,40500,40500,60500,40500
paleo recipes,0.21,60500,-,49500,0.23,-,-,-,60500,60500,60500,74000,60500,74000,33100,33100,33100,27100,22200,18100
fluorescent lights,0.66,368000,-,246000,1.35,-,-,-,165000,201000,201000,301000,301000,368000,246000,246000,246000,201000,201000,165000
swisher sweets,0.22,40500,-,33100,1.35,-,-,-,33100,33100,33100,33100,33100,40500,33100,33100,33100,27100,27100,27100
stuffing recipes,0.06,450000,-,368000,0.55,-,-,-,201000,201000,201000,246000,246000,301000,450000,1500000,246000,201000,201000,165000
roast beef recipe,0.09,135000,-,90500,0.56,-,-,-,49500,60500,74000,110000,90500,135000,201000,110000,90500,74000,60500,49500
chicken casserole recipes,0.17,90500,-,60500,0.77,-,-,-,60500,60500,60500,90500,74000,90500,60500,60500,60500,60500,49500,40500
food saver,0.76,135000,-,110000,0.72,-,-,-,90500,90500,90500,110000,110000,135000,165000,135000,110000,90500,90500,90500
quesadilla recipe,0.13,74000,-,49500,0.39,-,-,-,49500,60500,49500,60500,60500,74000,49500,49500,49500,49500,49500,40500
water cooler,0.83,450000,-,246000,3.28,-,-,-,246000,246000,201000,246000,246000,246000,201000,201000,201000,246000,246000,246000
avocado recipes,0.07,90500,-,49500,0.89,-,-,-,60500,49500,40500,60500,60500,74000,40500,40500,40500,49500,49500,49500
spice rack,0.87,135000,-,90500,0.73,-,-,-,74000,74000,74000,90500,90500,110000,135000,110000,90500,74000,74000,74000
soul food recipes,0.22,33100,-,33100,0.78,-,-,-,22200,22200,22200,27100,27100,33100,40500,90500,27100,27100,22200,22200
lunch boxes,0.7,368000,-,246000,0.75,-,-,-,165000,165000,165000,201000,201000,246000,201000,201000,165000,246000,450000,301000
barilla,0.25,368000,-,74000,0.41,-,-,-,90500,90500,110000,90500,74000,110000,60500,60500,74000,60500,60500,49500
chicken quesadilla recipe,0.19,27100,-,18100,0.38,-,-,-,18100,22200,18100,27100,22200,27100,18100,18100,18100,18100,14800,14800
foods high in protein,0.29,246000,-,135000,0.65,-,-,-,135000,135000,135000,165000,135000,165000,90500,110000,110000,110000,110000,110000
spaghetti recipe,0.12,1000000,-,550000,0.89,-,-,-,550000,550000,550000,673000,673000,823000,550000,550000,550000,550000,550000,450000
beef recipes,0.13,1830000,-,1220000,0.6,-,-,-,823000,1000000,1000000,1830000,1220000,1830000,1500000,1220000,1220000,1000000,823000,823000
high protein diet,0.27,135000,-,74000,1.03,-,-,-,90500,90500,90500,110000,90500,110000,60500,74000,74000,74000,60500,60500
thanksgiving menu,0.11,60500,-,49500,0.57,-,-,-,1900,1600,1600,1900,2900,3600,8100,550000,74000,14800,4400,2400
brunch recipes,0.28,74000,-,60500,0.6,-,-,-,49500,90500,135000,60500,49500,49500,110000,49500,40500,33100,33100,27100
slow cooker pot roast,0.04,90500,-,60500,0.64,-,-,-,33100,40500,49500,74000,74000,110000,90500,74000,90500,60500,40500,27100
easter desserts,0.29,33100,-,27100,0.81,-,-,-,590,1000,301000,22200,3600,1300,720,720,590,720,480,590
freeze dried food,1,40500,-,33100,2.59,-,-,-,33100,33100,49500,60500,40500,40500,27100,40500,22200,22200,22200,22200
caramel apples,0.44,201000,-,135000,0.77,-,-,-,74000,74000,74000,90500,90500,90500,135000,201000,450000,201000,90500,74000
kona coffee,0.72,60500,-,49500,1.98,-,-,-,40500,40500,40500,49500,49500,49500,60500,49500,40500,40500,40500,40500
food matters,0.25,40500,-,27100,0.38,-,-,-,27100,27100,27100,33100,33100,33100,27100,40500,40500,12100,8100,8100
cooking a turkey,0.07,301000,-,165000,0.29,-,-,-,33100,40500,74000,60500,60500,90500,301000,1500000,60500,40500,33100,27100
sparkletts,0.27,27100,-,22200,0.82,-,-,-,27100,22200,22200,27100,22200,27100,18100,18100,22200,22200,22200,22200
white chicken chili recipe,0.26,27100,-,27100,0.47,-,-,-,6600,9900,9900,18100,40500,60500,40500,40500,49500,22200,8100,5400
honest tea,0.16,22200,-,18100,0.43,-,-,-,22200,22200,22200,22200,22200,18100,12100,14800,18100,18100,18100,18100
sausage recipes,0.09,450000,-,301000,0.83,-,-,-,246000,246000,246000,301000,301000,368000,450000,368000,246000,201000,201000,201000
4th of july recipes,0.37,40500,-,40500,0.8,-,-,-,201000,8100,1900,1600,1600,880,720,590,1000,1300,1300,201000
mexican wedding cookies,0.1,18100,-,18100,0.46,-,-,-,8100,14800,9900,12100,12100,14800,90500,18100,9900,8100,5400,5400
vegetarian diet,0.31,301000,-,165000,0.99,-,-,-,165000,165000,201000,246000,246000,201000,135000,165000,165000,165000,165000,135000
power washer,0.78,246000,-,165000,1.47,-,-,-,-,301000,201000,201000,135000,110000,90500,110000,135000,165000,165000,201000
quick dinner ideas,0.43,60500,-,49500,0.9,-,-,-,-,40500,40500,49500,49500,60500,40500,49500,49500,49500,40500,40500
rancho shocks,0.83,27100,-,22200,1.22,-,-,-,18100,18100,18100,22200,27100,22200,18100,22200,22200,22200,18100,18100
brining a turkey,0.05,135000,-,135000,0.25,-,-,-,9900,12100,27100,22200,33100,40500,165000,1220000,33100,14800,9900,9900
water dispenser,0.88,301000,-,165000,2.38,-,-,-,165000,165000,165000,201000,165000,201000,201000,165000,165000,165000,165000,165000
ambrosia salad,0.05,22200,-,18100,0.27,-,-,-,18100,18100,27100,12100,9900,12100,33100,49500,9900,9900,9900,14800
pork recipes,0.11,1500000,-,1000000,0.61,-,-,-,823000,823000,823000,1000000,1220000,1500000,1000000,1000000,1000000,823000,823000,673000
quiche recipes,0.17,246000,-,165000,0.59,-,-,-,110000,165000,165000,165000,135000,165000,246000,165000,135000,110000,110000,110000
mountain house,0.32,368000,-,246000,1.26,-,-,-,246000,246000,246000,301000,301000,301000,201000,201000,246000,246000,246000,246000
german recipes,0.1,135000,-,110000,0.39,-,-,-,90500,110000,90500,110000,110000,110000,165000,135000,165000,110000,74000,74000
juicers,0.63,823000,-,450000,0.77,-,-,-,368000,450000,450000,550000,550000,673000,550000,450000,368000,368000,368000,368000
apothecary jars,0.89,74000,-,33100,0.84,-,-,-,27100,27100,27100,33100,33100,40500,27100,27100,33100,27100,33100,22200
cfl bulbs,0.62,110000,-,74000,1.23,-,-,-,49500,60500,74000,90500,90500,110000,60500,74000,74000,60500,49500,49500
beef tenderloin recipes,0.12,40500,-,33100,0.38,-,-,-,14800,14800,22200,22200,27100,33100,135000,27100,18100,14800,14800,14800
cupcake recipe,0.15,1000000,-,450000,0.62,-,-,-,550000,550000,550000,673000,550000,450000,368000,301000,450000,368000,450000,450000
chinese recipes,0.09,450000,-,201000,0.73,-,-,-,165000,201000,201000,246000,301000,301000,201000,201000,201000,201000,165000,165000
wedding cupcakes,0.46,110000,-,60500,0.57,-,-,-,60500,60500,74000,74000,60500,74000,27100,33100,40500,49500,60500,60500
cupcake stand,0.83,165000,-,90500,0.58,-,-,-,90500,110000,110000,110000,90500,90500,49500,60500,74000,74000,90500,74000
pie recipes,0.1,1830000,-,1220000,0.48,-,-,-,823000,673000,823000,823000,823000,1000000,1500000,3350000,1220000,1000000,823000,823000
turkey brine recipe,0.04,27100,-,27100,0.32,-,-,-,2400,2900,6600,2900,3600,5400,40500,201000,6600,2900,2400,1900
melting pot menu,0.29,22200,-,18100,0.27,-,-,-,9900,9900,12100,12100,18100,12100,14800,18100,22200,33100,33100,33100
kettle corn,0.33,74000,-,60500,1,-,-,-,60500,60500,49500,60500,60500,90500,74000,60500,74000,60500,60500,49500
crock pot chili,0.09,110000,-,90500,0.57,-,-,-,33100,40500,49500,74000,135000,201000,165000,165000,165000,90500,33100,22200
easter cupcakes,0.12,33100,-,22200,0.91,-,-,-,880,1000,201000,33100,5400,1300,480,480,480,480,390,390
low calorie foods,0.33,110000,-,74000,1.13,-,-,-,74000,74000,74000,90500,74000,110000,49500,49500,49500,60500,60500,60500
thai recipes,0.04,368000,-,165000,0.57,-,-,-,165000,165000,165000,201000,201000,201000,165000,135000,165000,165000,165000,165000
egg whites,0.08,368000,-,246000,0.69,-,-,-,246000,246000,246000,301000,246000,301000,201000,201000,201000,201000,201000,201000
no bake cookie recipe,0.03,33100,-,33100,0.48,-,-,-,27100,22200,22200,27100,27100,27100,60500,33100,33100,40500,33100,33100
led bulbs,0.93,550000,-,301000,1.18,-,-,-,246000,246000,246000,301000,301000,368000,450000,450000,301000,246000,201000,201000
cupcake liners,0.8,135000,-,110000,0.45,-,-,-,110000,135000,135000,135000,135000,135000,60500,90500,90500,90500,110000,90500
healthy breakfast recipes,0.38,49500,-,33100,1.86,-,-,-,33100,33100,33100,33100,33100,49500,22200,22200,27100,22200,27100,27100
halloween food,0.13,90500,-,60500,0.56,-,-,-,3600,3600,2900,2900,3600,3600,3600,8100,673000,110000,22200,6600
juicer recipes,0.17,90500,-,60500,0.7,-,-,-,60500,60500,60500,74000,74000,110000,74000,49500,49500,49500,60500,49500
protein bars,0.57,201000,-,135000,1.61,-,-,-,165000,165000,165000,201000,165000,201000,90500,110000,110000,135000,135000,110000
cooking network,0.09,201000,-,201000,0.15,-,-,-,165000,201000,165000,201000,201000,246000,201000,246000,201000,165000,201000,165000
recipe cards,0.58,90500,-,74000,0.69,-,-,-,60500,60500,60500,74000,74000,90500,110000,90500,74000,60500,60500,60500
hibiscus tea,0.67,33100,-,22200,0.8,-,-,-,22200,27100,27100,40500,27100,40500,22200,12100,12100,12100,14800,14800
easy chili recipe,0.19,40500,-,33100,0.61,-,-,-,12100,14800,14800,27100,40500,60500,49500,49500,60500,33100,14800,9900
bhut jolokia,0.4,60500,-,22200,0.38,-,-,-,22200,18100,22200,18100,22200,33100,27100,18100,27100,22200,22200,27100
health food stores,0.18,301000,-,246000,1.15,-,-,-,201000,201000,201000,246000,246000,301000,201000,246000,201000,201000,201000,201000
almond butter,0.25,90500,-,60500,0.73,-,-,-,60500,60500,60500,90500,74000,74000,60500,49500,60500,60500,49500,49500
healthy snacks for kids,0.65,49500,-,33100,1.86,-,-,-,27100,33100,33100,40500,40500,40500,27100,33100,40500,40500,27100,18100
pumpkin soup recipe,0.05,60500,-,22200,0.47,-,-,-,2900,2900,3600,5400,8100,14800,27100,90500,74000,18100,4400,2900
cooking turkey,0.07,301000,-,165000,0.3,-,-,-,33100,40500,74000,60500,60500,90500,301000,1500000,60500,40500,33100,27100
cashews,0.15,301000,-,135000,0.92,-,-,-,135000,135000,135000,165000,165000,201000,165000,165000,135000,135000,110000,110000
christmas desserts,0.23,74000,-,40500,1.14,-,-,-,8100,8100,8100,9900,8100,9900,368000,60500,14800,9900,6600,6600
easy chicken breast recipes,0.25,40500,-,33100,0.71,-,-,-,27100,27100,27100,33100,33100,49500,27100,27100,33100,27100,27100,22200
calzone recipe,0.05,33100,-,22200,0.3,-,-,-,22200,22200,27100,27100,33100,33100,27100,22200,27100,22200,18100,18100
coconut oil benefits,0.34,49500,-,33100,0.78,-,-,-,33100,27100,33100,33100,40500,49500,27100,27100,27100,22200,22200,22200
leftover turkey recipes,0.13,33100,-,22200,0.71,-,-,-,3600,5400,9900,8100,12100,22200,60500,110000,6600,5400,3600,3600
thumbprint cookies,0.07,33100,-,27100,0.33,-,-,-,9900,9900,12100,14800,18100,22200,201000,33100,12100,9900,8100,8100
crock pot chicken recipes,0.18,135000,-,135000,0.5,-,-,-,90500,90500,90500,135000,165000,246000,135000,135000,165000,110000,90500,60500
baby food recipes,0.28,60500,-,33100,0.42,-,-,-,40500,33100,33100,40500,33100,40500,27100,27100,33100,27100,27100,33100
moscato d asti,0.16,90500,-,60500,0.53,-,-,-,60500,60500,60500,60500,74000,90500,110000,74000,60500,49500,40500,40500
irish soda bread recipe,0.14,18100,-,14800,0.4,-,-,-,3600,5400,6600,110000,12100,8100,6600,6600,5400,4400,2900,1900
easy dinner ideas,0.49,110000,-,90500,0.94,-,-,-,90500,74000,74000,90500,90500,110000,74000,90500,90500,90500,90500,74000
grass fed beef,0.52,74000,-,60500,1.71,-,-,-,60500,60500,74000,74000,74000,74000,49500,49500,60500,60500,60500,49500
easy crock pot recipes,0.29,40500,-,40500,0.63,-,-,-,22200,27100,27100,40500,49500,74000,49500,49500,60500,40500,27100,22200
kielbasa recipes,0.11,27100,-,27100,0.62,-,-,-,27100,27100,33100,33100,33100,40500,40500,27100,27100,22200,18100,18100
swiffer wet jet,0.68,40500,-,33100,0.99,-,-,-,27100,27100,27100,33100,33100,40500,27100,27100,33100,33100,33100,33100
vacuum sealer,0.87,110000,-,74000,1.65,-,-,-,60500,60500,60500,74000,74000,110000,90500,74000,60500,60500,60500,49500
beef stroganoff recipe,0.11,90500,-,49500,0.59,-,-,-,22200,27100,40500,40500,49500,90500,60500,60500,60500,49500,40500,40500
easy healthy recipes,0.47,74000,-,60500,1.27,-,-,-,60500,60500,49500,74000,74000,90500,49500,49500,49500,49500,49500,49500
pressure washers,0.87,673000,-,450000,1.48,-,-,-,673000,673000,450000,450000,368000,301000,246000,301000,368000,368000,450000,450000
halloween food ideas,0.07,22200,-,18100,0.56,-,-,-,720,590,590,480,720,720,590,1300,165000,33100,5400,1300
tomato plants,0.21,246000,-,165000,0.77,-,-,-,368000,368000,301000,201000,110000,74000,40500,40500,60500,74000,135000,246000
morningstar farms,0.35,27100,-,27100,0.36,-,-,-,33100,33100,27100,27100,27100,33100,18100,18100,22200,22200,22200,22200
sugar cookies recipe,0.11,201000,-,165000,0.8,-,-,-,110000,110000,110000,135000,201000,135000,673000,165000,165000,90500,90500,90500
peanut butter blossoms,0.07,18100,-,18100,0.25,-,-,-,4400,4400,4400,5400,9900,12100,135000,14800,5400,3600,2900,2400
potato casserole,0.08,301000,-,246000,0.52,-,-,-,90500,90500,201000,110000,135000,165000,450000,1220000,135000,110000,74000,74000
napa style,0.2,18100,-,18100,0.13,-,-,-,18100,18100,14800,18100,18100,22200,33100,27100,14800,14800,14800,14800
rice crispy treats recipe,0.12,110000,-,90500,0.26,-,-,-,49500,40500,60500,74000,110000,110000,201000,110000,135000,90500,74000,74000
harney and sons,0.43,27100,-,22200,0.24,-,-,-,18100,18100,22200,22200,27100,27100,33100,27100,18100,14800,12100,12100
halloween appetizers,0.12,18100,-,18100,0.57,-,-,-,320,260,260,320,320,390,590,1300,201000,14800,2400,720
turkey gravy,0.06,60500,-,49500,0.56,-,-,-,6600,8100,14800,12100,14800,22200,74000,450000,18100,9900,6600,5400
fleur de sel,0.35,60500,-,18100,0.74,-,-,-,18100,14800,14800,18100,18100,18100,33100,22200,12100,12100,12100,12100
hersheypark,0.49,301000,-,301000,0.72,-,-,-,673000,450000,301000,246000,135000,135000,165000,135000,165000,246000,550000,673000
